AD ID,Placement ID,Date,Campaign,Audience,Excluded Audience,Audience Type,Creative,Post Type,Gender,Optimization Event,Media Spend,Impressions,Clicks,Likes,Comments,Shares,Video Views,Video Views to 25%,Video Views to 50%,Video Views to 75%,Video Views to 95%,Video Views to 100%,CPM,CTR,CPC
1000428670,2001189790,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,10.89,1986,20,2,1,1,,,,,,,5.48,0.0099,0.54
1000499360,2001189824,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,8.05,1521,12,2,1,0,,,,,,,5.29,0.0081,0.67
1000853582,2001190166,2/28/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,9.48,1619,12,2,1,1,,,,,,,5.86,0.0072,0.79
1000693684,2001190444,2/28/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,9.5,1178,7,1,1,0,,,,,,,8.06,0.0055,1.36
1000664696,2001190538,2/28/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,20.37,994,17,1,0,0,,,,,,,20.5,0.0167,1.2
1000207631,2001190868,2/28/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,31.17,1810,27,2,1,1,,,,,,,17.22,0.0149,1.15
1000662384,2001191140,2/28/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,55.22,4289,53,4,2,1,,,,,,,12.88,0.0124,1.04
1000518666,2001191224,2/28/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M/F,Conversion,30.38,2737,29,2,1,1,,,,,,,11.1,0.0106,1.05
1000509402,2001191530,2/28/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M/F,Conversion,16.68,1536,16,1,1,1,,,,,,,10.86,0.0103,1.04
1000414385,2001191554,2/28/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,14.41,1396,14,1,1,0,,,,,,,10.32,0.0099,1.03
1000901988,2001191724,2/28/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,12.53,1193,16,1,1,0,,,,,,,10.5,0.0132,0.78
1000774365,2001191884,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,10.84,2166,20,2,1,1,,,,,,,5,0.009,0.54
1000620105,2001192144,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,10.93,1984,19,2,1,1,,,,,,,5.51,0.0098,0.58
1000499721,2001192276,2/28/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,9.16,1294,9,1,1,0,,,,,,,7.08,0.0066,1.02
1000337331,2001192348,2/28/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,9.19,1116,6,1,1,0,,,,,,,8.23,0.0057,1.53
1000195001,2001193268,2/28/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Video,M/F,Conversion,31.18,1992,25,2,1,1,490,199,80,52,43,38,15.65,0.0127,1.25
1000214012,2001193728,2/28/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Video,M/F,Conversion,40.61,2910,31,3,1,1,455,224,114,73,55,51,13.95,0.0105,1.31
1000676308,2001194498,2/28/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Video,M/F,Conversion,104.07,8673,71,7,5,3,2493,1227,614,403,308,273,12,0.0081,1.47
1000203073,2001195458,2/28/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M/F,Conversion,67.74,6048,43,5,3,2,1566,802,452,306,225,200,11.2,0.0071,1.58
1000192415,2001196082,2/28/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M/F,Conversion,24.71,2724,17,3,2,1,442,202,94,58,44,41,9.07,0.0064,1.45
1000918597,2001196616,2/28/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M/F,Conversion,18.36,2096,15,2,1,1,569,299,164,99,74,67,8.76,0.0072,1.22
1000242614,2001196692,2/28/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M/F,Conversion,17.75,1874,17,2,1,1,496,214,93,56,45,39,9.47,0.0089,1.04
1000154222,2001196768,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M/F,Conversion,12.5,2159,12,2,1,1,621,324,185,141,121,103,5.79,0.0058,1.04
1000792311,2001196840,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M/F,Conversion,14.35,3041,20,3,2,1,869,412,210,150,112,101,4.72,0.0065,0.72
1000657072,2001197494,2/28/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M/F,Conversion,12.31,2084,12,2,1,1,524,291,141,96,82,72,5.91,0.0058,1.03
1000531159,2001197828,2/28/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M/F,Conversion,15.71,2055,7,2,1,1,615,340,164,98,74,65,7.65,0.0036,2.24
1000556824,2001197946,2/28/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Video,M/F,Conversion,19.46,1155,15,1,0,0,183,101,51,33,28,26,16.85,0.0126,1.3
1000515389,2001197964,2/28/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Video,M/F,Conversion,45.44,2988,34,4,2,1,829,352,157,103,73,68,15.21,0.0114,1.34
1000222318,2001198072,2/28/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Video,M/F,Conversion,90.73,7312,67,8,3,2,1794,890,372,275,244,220,12.41,0.0092,1.35
1000452152,2001198462,2/28/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M/F,Conversion,56.94,5277,37,5,2,1,1097,566,268,194,164,156,10.79,0.007,1.54
1000501910,2001198890,2/28/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M/F,Conversion,27.72,2821,20,2,1,1,838,443,232,166,139,122,9.83,0.0072,1.39
1000516346,2001199258,2/28/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M/F,Conversion,24.66,2534,19,3,1,1,626,369,200,158,115,100,9.73,0.0074,1.3
1000552629,2001199276,2/28/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M/F,Conversion,20,2037,18,2,1,1,526,285,156,118,97,86,9.82,0.009,1.11
1000591173,2001199712,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,11.99,2071,16,2,1,1,384,227,129,92,81,70,5.79,0.0078,0.75
1000789248,2001199834,2/28/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,11.66,2068,14,2,1,1,420,189,106,67,52,47,5.64,0.0068,0.83
1000320400,2001201020,2/28/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,16.26,3137,17,3,1,1,919,530,277,219,157,138,5.18,0.0055,0.96
1000260807,2001201388,2/28/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,12.57,1692,6,2,1,0,477,195,84,53,46,42,7.43,0.0035,2.1
1000141744,2001201462,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,10.8,1074,12,1,0,0,,,,,,,10.05,0.0116,0.9
1000735916,2001201504,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,12.44,1389,12,2,1,0,,,,,,,8.95,0.0085,1.04
1000463739,2001201660,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,20.54,2963,23,4,1,1,,,,,,,6.93,0.0079,0.89
1000156300,2001203362,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M,Click,18.07,3172,19,4,2,1,,,,,,,5.7,0.0061,0.95
1000553248,2001204022,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M,Click,7.79,1313,8,1,1,0,,,,,,,5.93,0.0065,0.97
1000818568,2001204060,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,8.7,1484,9,1,1,1,,,,,,,5.86,0.0061,0.97
1000404997,2001204066,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,6.28,1204,8,1,0,0,,,,,,,5.22,0.0067,0.79
1000323942,2001204592,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,3.98,1446,9,1,1,0,,,,,,,2.75,0.0062,0.44
1000860482,2001205094,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,4.89,1415,8,1,1,0,,,,,,,3.46,0.0056,0.61
1000194870,2001205244,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,4,1151,5,1,1,0,,,,,,,3.48,0.0048,0.8
1000401599,2001205250,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,5.33,1176,5,1,1,0,,,,,,,4.53,0.004,1.07
1000233017,2001205988,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,7.85,757,8,1,0,0,,,,,,,10.37,0.0109,0.98
1000737106,2001206168,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,14.29,1683,19,2,1,0,,,,,,,8.49,0.0112,0.75
1000574652,2001206704,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,33.59,4490,38,4,2,1,,,,,,,7.48,0.0086,0.88
1000990698,2001207262,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M,Click,16.32,2787,18,3,1,1,,,,,,,5.86,0.0065,0.91
1000907958,2001207468,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M,Click,8.51,1409,10,1,1,0,,,,,,,6.04,0.0072,0.85
1000963244,2001207736,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,8.34,1566,11,1,1,0,,,,,,,5.32,0.0071,0.76
1000998360,2001207790,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,7.72,1476,13,1,1,0,,,,,,,5.23,0.0091,0.59
1000775953,2001208450,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,5.8,1733,12,2,1,0,,,,,,,3.35,0.0068,0.48
1000532959,2001209006,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,4.98,1556,11,2,1,0,,,,,,,3.2,0.0069,0.45
1000713117,2001209112,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,5.75,1500,8,2,1,1,,,,,,,3.83,0.0051,0.72
1000840863,2001209600,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,4.16,904,3,1,0,0,,,,,,,4.6,0.0033,1.39
1000404991,2001210704,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,15.6,1600,12,2,1,1,320,170,74,45,36,31,9.75,0.0073,1.3
1000632588,2001210902,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,29.77,4032,26,4,2,1,860,502,217,173,135,117,7.38,0.0064,1.15
1000227722,2001211354,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,33.52,5219,28,6,3,1,974,464,269,207,173,160,6.42,0.0053,1.2
1000212042,2001211428,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M,Click,30.33,5183,22,4,3,1,1122,470,280,207,154,134,5.85,0.0043,1.38
1000160740,2001211662,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M,Click,10.96,2315,11,2,1,1,665,395,162,125,92,80,4.73,0.0047,1
1000487604,2001212150,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M,Click,10.32,2172,9,2,1,1,587,264,150,100,70,63,4.75,0.0044,1.15
1000658689,2001212174,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M,Click,7.66,1442,7,1,1,0,225,104,61,46,35,32,5.31,0.005,1.09
1000891505,2001212360,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,7.78,2487,10,2,1,1,454,242,106,77,60,54,3.13,0.004,0.78
1000888885,2001212420,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,6.58,2579,12,3,1,1,705,405,200,148,119,109,2.55,0.0046,0.55
1000487763,2001212438,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,7.12,2113,6,2,1,1,363,156,72,47,38,35,3.37,0.003,1.19
1000789635,2001213234,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,7.34,1841,5,2,1,0,466,268,154,115,94,85,3.99,0.0029,1.47
1000954976,2001213728,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,12.95,1289,11,1,1,0,214,111,46,32,27,24,10.05,0.0086,1.18
1000894307,2001213796,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,20.66,2933,23,3,1,1,502,236,119,75,55,51,7.04,0.0078,0.9
1000126462,2001214410,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,44.81,7882,50,6,4,3,2264,1089,615,480,400,378,5.69,0.0064,0.9
1000172962,2001214734,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M,Click,36.56,6653,31,5,3,2,1843,820,421,263,217,193,5.5,0.0046,1.18
1000235148,2001214852,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M,Click,12.9,2525,13,3,1,1,578,338,184,115,83,71,5.11,0.0052,0.99
1000771570,2001215300,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,13.04,2421,12,3,1,1,516,298,150,112,92,83,5.39,0.0049,1.09
1000582528,2001215700,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,10.46,1896,12,2,1,1,457,197,97,59,45,40,5.52,0.0064,0.87
1000174250,2001216148,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M,Click,6.69,2509,12,3,1,1,386,194,85,60,52,46,2.67,0.0047,0.56
1000661799,2001217068,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M,Click,7.3,2581,13,3,1,1,468,205,112,70,55,49,2.83,0.0051,0.56
1000930706,2001217384,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M,Click,6.48,2210,9,2,1,1,575,329,156,95,81,75,2.93,0.0039,0.72
1000375240,2001217854,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M,Click,7.08,1719,4,1,1,0,369,196,82,57,46,40,4.12,0.0022,1.77
1000649408,2001218170,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,12.25,1137,12,1,1,0,,,,,,,10.77,0.0108,1.02
1000253847,2001218246,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,22.77,2673,23,3,1,1,,,,,,,8.52,0.0086,0.99
1000526154,2001218644,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,20.17,2757,21,3,2,1,,,,,,,7.32,0.0077,0.96
1000944785,2001219132,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M,Click,15.15,2613,16,3,1,1,,,,,,,5.8,0.0061,0.95
1000133994,2001219258,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M,Click,7.64,1350,8,1,1,0,,,,,,,5.66,0.0061,0.96
1000586129,2001219806,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,6.94,1334,8,1,1,0,,,,,,,5.2,0.0059,0.87
1000859669,2001220242,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M,Click,5.17,904,6,1,0,0,,,,,,,5.72,0.007,0.86
1000549882,2001220424,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,4.09,1368,8,1,1,0,,,,,,,2.99,0.0059,0.51
1000233217,2001220600,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,4.11,1594,9,2,1,0,,,,,,,2.58,0.0058,0.46
1000317896,2001220792,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,4.76,1265,5,1,1,0,,,,,,,3.76,0.004,0.95
1000865165,2001220858,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M,Click,3.81,938,3,1,0,0,,,,,,,4.06,0.0033,1.27
1000128015,2001221190,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,9.11,908,10,1,0,0,,,,,,,10.04,0.0113,0.91
1000189663,2001221880,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,14,1620,16,2,1,1,,,,,,,8.64,0.0097,0.88
1000997284,2001222942,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,30.7,4234,37,4,2,1,,,,,,,7.25,0.0087,0.83
1000119043,2001223430,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M,Click,20.91,3708,24,3,2,1,,,,,,,5.64,0.0064,0.87
1000340482,2001223600,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M,Click,9.04,1755,12,2,1,1,,,,,,,5.15,0.0068,0.75
1000629591,2001223622,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,7.47,1408,10,1,1,0,,,,,,,5.31,0.007,0.75
1000152456,2001224150,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M,Click,5.73,967,8,1,0,0,,,,,,,5.93,0.0081,0.72
1000576033,2001225398,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,4.59,1304,9,1,1,0,,,,,,,3.52,0.0067,0.51
1000290390,2001225820,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,3.97,1547,10,1,1,0,,,,,,,2.57,0.0065,0.4
1000700235,2001226032,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,5.57,1658,9,2,1,0,,,,,,,3.36,0.0056,0.62
1000955592,2001226484,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M,Click,4.19,916,4,1,0,0,,,,,,,4.58,0.0043,1.05
1000779759,2001228086,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,11.71,1392,10,2,1,0,368,217,123,79,63,60,8.42,0.0075,1.17
1000340253,2001228654,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,33.96,4809,29,4,3,2,1023,551,250,175,148,130,7.06,0.006,1.17
1000571895,2001228774,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Video,M,Click,26.58,4378,23,4,2,1,1024,557,320,236,187,163,6.07,0.0053,1.16
1000228484,2001229560,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M,Click,29.21,5107,22,4,3,1,827,347,166,110,93,81,5.72,0.0043,1.33
1000916269,2001229668,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,M,Click,11.41,2274,10,2,1,1,624,310,183,138,112,104,5.02,0.0046,1.14
1000562688,2001229780,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M,Click,10.21,1967,9,2,1,1,358,160,79,56,48,41,5.19,0.0045,1.13
1000750585,2001229922,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,M,Click,7.12,1352,8,1,1,0,358,178,72,56,49,42,5.26,0.0058,0.89
1000886329,2001230382,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,6.14,2153,10,2,1,1,573,310,183,133,109,99,2.85,0.0048,0.61
1000914778,2001231000,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,6.59,2284,11,2,1,1,582,346,175,119,92,80,2.89,0.0046,0.6
1000874253,2001232516,2/1/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,6.58,1816,5,2,1,1,329,191,93,69,59,54,3.62,0.003,1.32
1000799751,2001232698,2/1/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,M,Click,6.59,1695,5,2,1,0,502,206,83,52,40,35,3.89,0.0028,1.32
1000209891,2001233130,2/1/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,12.01,1207,11,1,1,0,354,154,77,55,48,41,9.95,0.0095,1.09
1000148887,2001233460,2/1/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,24.93,3574,27,4,2,1,840,445,256,197,147,137,6.98,0.0075,0.92
1000913786,2001233920,2/1/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,28.69,4350,24,5,2,1,744,323,160,115,94,85,6.6,0.0055,1.2
1000438129,2001234362,2/1/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M,Click,34.54,6441,30,7,3,2,1430,629,331,201,176,159,5.36,0.0047,1.15
1000653124,2001234646,2/1/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,M,Click,12.68,2499,12,3,1,1,720,338,162,112,90,84,5.07,0.005,1.06
1000636289,2001234834,2/1/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,10.77,2320,11,3,1,1,396,214,94,66,56,48,4.64,0.0048,0.98
1000190684,2001235094,2/1/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,M,Click,10.6,2150,12,2,1,1,526,212,93,68,48,44,4.93,0.0054,0.88
1000920747,2001235504,2/1/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M,Click,7.84,3059,15,3,1,1,860,359,176,112,90,80,2.56,0.0049,0.52
